ARG_Carcarana-10_1_T-1.xml,long_dist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG_Carcarana-10_1_T-1.xml,lane_tracking,0.6124758702024841,0.6858579620199323,0.7314499056126681,0.7781359081442822,0.7858376417572248,0.5188161527261012,0.3114252278072005,0.16315629271894747,0.07220687143666688,0.03373588497831401,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264,0.031123096927183264
ARG_Carcarana-10_1_T-1.xml,relative_speed,0.7599995650656521,0.43135436756611323,0.3467831548129239,0.2608813277150949,0.1755076194203945,0.08971174621834865,0.0036974569625709552,-0.08154380080751947,-0.1670136090402491,-0.25306892856716495,-0.2993540937551132,-0.3054611686421602,-0.3116716378621611,-0.31825050365235685,-0.32403447822634257,-0.32980127078871496,-0.3347433270992552,-0.34133720941270523,-0.3467896167720973,-0.3532897572978099,-0.35974181363092267,-0.364599654604236,-0.371238490298659,-0.37579978545743575,-0.3802269388113196,-0.3834023580404453,-0.3859495124308958,-0.3894856829498995,-0.39310816202301574,-0.39449448586996944,-0.3992793039999931,-0.40250620351488337,-0.4073021959644723
ARG_Carcarana-10_2_T-1.xml,long_dist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG_Carcarana-10_2_T-1.xml,lane_tracking,0.0017865548356360336,0.0017489178619906915,0.0017195211043837951,0.0016885705038209998,0.1303810200911076,0.00032633413599195284,0.00742469090603829,0.024703404554905835,0.051608590611878405,0.07739723641298976,0.07815408335369785,0.07248635045980524,0.06510192547528253,0.05933428712400059,0.05718408251112279,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186,0.05718375844869186
ARG_Carcarana-10_2_T-1.xml,relative_speed,1.159996373959849,0.7646904250786513,0.6804908737187998,0.5963938192604981,0.5111367270006013,0.4271533229392962,0.34181253217601865,0.25779160639602056,0.17327348641837137,0.08834390638092271,0.0036270882564145013,-0.07870091002751084,-0.16307146142027618,-0.24847668372420467,-0.3336025468062715,-0.37897031163844264,-0.38374571109568195,-0.38589011663854733,-0.38394750979817344,-0.3735023062766695,-0.3636298989056856,-0.3545305635082519,-0.3467579875629018,-0.34056401369214545,-0.33316823618116503,-0.3267035831798833,-0.3199411739097246,-0.3132125545843232,-0.3072594194177985,-0.30082164483913976,-0.29665557490374367,-0.2965004514603757,-0.29827152314417893
ARG_Carcarana-10_4_T-1.xml,long_dist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG_Carcarana-10_4_T-1.xml,lane_tracking,0.0003731677564114999,0.00023056934527115622,0.00011350791319890775,2.3949757422921597e-06,9.29752572530505e-05,0.00016280849791440585,0.0002189171015183287,0.0002670591293707531,0.00028966417846601055,0.00029854459047132465,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377,0.0002985445904900377
ARG_Carcarana-10_4_T-1.xml,relative_speed,0.7599990853941754,0.5922255559117251,0.5117296064839865,0.43123897832892755,0.3507459321719313,0.27025078618658,0.1897753700886142,0.1093096703376099,0.028814859366140824,-0.051690365479355536,-0.09218153607584202,-0.09268391009364033,-0.09318172277477728,-0.09367248283610233,-0.0941704324626206,-0.09465961416574539,-0.09516053242917702,-0.09563393583424216,-0.09612964659919396,-0.09662363120765304,-0.09711752324077474,-0.09759028588494892,-0.09811210799203464,-0.09860446206181622,-0.09909535112693758,-0.09958987917627625,-0.100081081218847,-0.10057440291706018,-0.10106049113940915,-0.10156028783877977,-0.10205321761933657,-0.10254729806997842,-0.10303881713640388
ARG_Carcarana-11_1_T-1.xml,long_dist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
